label,message,msg_new
0,汽车上的所有零部件都可以买到原厂的,汽车 上 的 所有 零部件 都 可以 买 到 原厂 的
0,住宅每平米成交均价5688元/平米,住宅 每平米 成交 均价 5688 元 / 平米
0,一颗胡豆引发的血案崩掉了姐xxxx个大洋,一颗 胡豆 引发 的 血案 崩掉 了 姐 xxxx 个 大洋
0,澳大利亚E589公寓——公寓公寓所在场地狭小,澳大利亚 E589 公寓 — — 公寓 公寓 所在 场地 狭小
1,期牛马猪羊六畜肖。 xxx期虎兔龙蛇红波中。 xxx期龙蛇鼠猴兔中特。 xxx期大数緑波百分百。 xxx期吃肉动物虎蛇狗。 xxx期合,期 牛马 猪羊 六畜 肖 。   xxx 期虎 兔 龙蛇 红波 中 。   xxx 期 龙蛇 鼠猴 兔 中特 。   xxx 期 大数 緑 波 百分百 。   xxx 期吃肉 动物 虎 蛇 狗 。   xxx 期合
0,说不知道什么原因南通剪板机剪不动板了,说 不 知道 什么 原因 南通 剪板机 剪不动板 了
1,您好，我是国际广场玛丝菲尔的杨杨！提前祝您三八节快乐！节日期间我店有购物赠礼活动，三月八号当天商场有三倍积分活动。春款全面上市，期,您好 ， 我 是 国际 广场 玛丝 菲尔 的 杨 杨 ！ 提前 祝您 三八节 快乐 ！ 节日期间 我店 有 购物 赠礼 活动 ， 三月 八号 当天 商场 有 三倍 积分 活动 。 春款 全面 上市 ， 期
0,今年新区将再添xxx套左右健身器材,今年 新区 将 再 添 xxx 套 左右 健身器材
0,昨晚的两集花千骨感觉智商被碾压了,昨晚 的 两集 花千骨 感觉 智商 被 碾压 了
0,干湿区分在卫生间装修还是十分重要,干湿 区分 在 卫生间 装修 还是 十分 重要
0,想无锡想回家想偷偷瞄一眼陈小花,想 无锡 想 回家 想 偷偷 瞄 一眼 陈 小花
0,纳雍县“四在农家·美丽乡村”创建工作推进会暨关爱留守儿童工作会议在县政府大礼堂召开,纳雍县 “ 四在 农家 · 美丽 乡村 ” 创建 工作 推进 会 暨 关爱 留守 儿童 工作 会议 在 县政府 大礼堂 召开
0,竟然是1个长了60年之久的&amp,竟然 是 1 个长 了 60 年 之久 的 & amp
0,|印度西孟加拉省加尔各答一名现年49岁的妇人MousumiDam,| 印度 西孟加拉 省 加尔各答 一名 现年 49 岁 的 妇人 MousumiDam
1,尊敬的用户，恭喜您成为移动幸运客户，为感谢您对移动公司的支持，现您只需办理xxx全球通套餐，预存xxxx元话费，xxx元购机，就可获赠,尊敬 的 用户 ， 恭喜 您 成为 移动 幸运 客户 ， 为 感谢您 对 移动 公司 的 支持 ， 现 您 只 需 办理 xxx 全球通 套餐 ， 预存 xxxx 元 话费 ， xxx 元 购机 ， 就 可 获赠
0,挂一个黑子披皮黑带着杨洋id头像到处喷人挑事首页看到自觉举报,挂 一个 黑子 披皮 黑带 着 杨洋 id 头像 到处 喷人 挑事 首页 看到 自觉 举报
0,违法占用应急车道将罚款xxx元记x分,违法 占用 应急 车道 将 罚款 xxx 元记 x 分
0,到法院起诉要求解除与我的合同,到 法院 起诉 要求 解除 与 我 的 合同
0,忍到下地铁再吃是要饿死了吗,忍到 下 地铁 再 吃 是 要 饿死 了 吗
0,今天拿着单子到药店抓中药的时候,今天 拿 着 单子 到 药店 抓 中药 的 时候
0,再加上生活饮食作息不规律身体里堆积的毒素不知道有多少??况且也不爱做运动,再 加上 生活 饮食 作息 不 规律 身体 里 堆积 的 毒素 不 知道 有 多少 ? ? 况且 也 不 爱 做 运动
0,刚刚浙江卫视的主持人说“避免这种现象不再发生”,刚刚 浙江 卫视 的 主持人 说 “ 避免 这种 现象 不再 发生 ”
1,老客户求购天居园xxx平东南或者西南两居，有考虑出售的或者有房产咨询的，欢迎致电xxxxxxxxxxx麦田林柄祥,老客户 求购 天居园 xxx 平 东南 或者 西南 两居 ， 有 考虑 出售 的 或者 有 房产 咨询 的 ， 欢迎 致电 xxxxxxxxxxx 麦田 林柄祥
0,文龙派出所副所长徐彦军当起了临时“奶爸”,文龙 派出所 副所长 徐彦军 当起 了 临时 “ 奶爸 ”
0,一顿抽血、验尿、X光、B超、CT一起上,一顿 抽血 、 验尿 、 X光 、 B超 、 CT 一起 上
0,我：现在说不可以吗骗子：你明天来我就告诉你我：去哪个办公室骗子：你不记电话号码吗,我 ： 现在 说 不 可以 吗 骗子 ： 你 明天 来 我 就 告诉 你 我 ： 去 哪个 办公室 骗子 ： 你 不记 电话号码 吗
0,比银行高出10倍的固定年化收益,比 银行 高出 10 倍 的 固定 年化 收益
0,他不是在强奸这些女人而是在强奸这座城市,他 不是 在 强奸 这些 女人 而是 在 强奸 这座 城市
0,居然有人大半夜给我发那个睡NMB,居然 有人 大半夜 给我发 那个 睡 NMB
0,由人民法院根据财产的具体情况,由 人民法院 根据 财产 的 具体情况
0,原车主报假案称行驶本和牌照丢失,原 车主 报 假案 称 行驶 本 和 牌照 丢失
0,中国电信不久前在南京举办的“天翼展”也让诸多手机品牌争宠,中国电信 不久前 在 南京 举办 的 “ 天 翼展 ” 也 让 诸多 手机 品牌 争宠
1,元宵喜乐惠、魅力三八节,元宵 喜乐 惠 、 魅力 三八节
0,所以只能靠大家努力刷百度搜索,所以 只能靠 大家 努力 刷 百度 搜索
0,发现大题做得再怎么好选择题错的一塌糊涂依旧不及格加油嘻嘻嘻嘻,发现 大题 做 得 再 怎么 好 选择题 错 的 一塌糊涂 依旧 不及格 加油 嘻嘻 嘻嘻
0,碰到少数民族违法犯罪基本不管,碰到 少数民族 违法犯罪 基本 不管
0,嗯严谨的说来只要百度君在我就是会的,嗯 严谨 的 说来 只要 百度 君 在 我 就是 会 的
0,广州有犯罪分子用xxx胶涂抹出钞口,广州 有 犯罪分子 用 xxx 胶 涂抹 出钞口
0,在地铁买面包一回头看到一抹熟悉的荧光绿,在 地铁 买 面包 一 回头 看到 一抹 熟悉 的 荧光 绿
1,还有超值礼品赠送，十克金条等你来拿哦！兴力达诺贝尔磁砖 刘志博期待您的光临！活动时间：xxxx.x.x-x.x ！活动地址：凯旋路xx,还有 超值 礼品 赠送 ， 十克 金条 等 你 来 拿 哦 ！ 兴力 达 诺贝尔 磁砖   刘志博 期待 您 的 光临 ！ 活动 时间 ： xxxx . x . x - x . x   ！ 活动 地址 ： 凯旋路 xx
1,x.x丽人行，开心旅行社为感谢朋友们的支持，推出以下特价线路欢迎咨询：x月x号贺州姑婆山、黄姚古镇汽车两天xxx元/人，x月xx号泰国,x . x 丽人行 ， 开心 旅行社 为 感谢 朋友 们 的 支持 ， 推出 以下 特价 线路 欢迎 咨询 ： x 月 x 号 贺州 姑婆 山 、 黄姚 古镇 汽车 两天 xxx 元 / 人 ， x 月 xx 号 泰国
0,但少林寺董事长兼CEO、方丈释永信被实名举报是“好色大胆,但 少林寺 董事长 兼 CEO 、 方丈 释永信 被 实名 举报 是 “ 好色 大胆
0,家装不是简单的挑选装修公司,家装 不是 简单 的 挑选 装修 公司
0,RickFox和音乐人、体育明星和影星坐一起做访谈,RickFox 和 音乐 人 、 体育明星 和 影星 坐 一起 做 访谈
0,即为传统金融机构互联网化提供全方位的信息技术解决方案,即 为 传统 金融机构 互联网 化 提供 全方位 的 信息技术 解决方案
1,新年好！为答谢您对金阳光的支持，从今日起至元宵节，每订一条门优惠xxx元，多做多优惠！祝您生意兴隆！  金阳光（示） xxxx-x-x,新年好 ！ 为 答谢 您 对 金 阳光 的 支持 ， 从 今日 起 至 元宵节 ， 每订 一条 门 优惠 xxx 元 ， 多 做 多 优惠 ！ 祝您 生意兴隆 ！     金 阳光 （ 示 ）   xxxx - x - x
0,①甜杏仁：滋养缓和性止咳药,① 甜 杏仁 ： 滋养 缓和 性 止咳药
1,蕾特琳娜安贞店特别推出，‘三八女人节’专属特惠文胸xx元，买满xxx元就送xxx美体服务，还有更多优惠，机会非常难得，先到先得！蕾特琳娜全体员工欢迎您的光临！,蕾 特琳娜 安贞 店 特别 推出 ， ‘ 三八 女人 节 ’ 专属 特惠 文胸 xx 元 ， 买满 xxx 元 就 送 xxx 美体 服务 ， 还有 更 多 优惠 ， 机会 非常 难得 ， 先到 先得 ！ 蕾 特琳娜 全体 员工 欢迎您 的 光临 ！
0,密码忘记了我要申请企鹅的密码回复偏偏有这个死图片挡在中间让我如何输入回执数字嘛要不是有重要的东西去谁玩你个破腾讯,密码 忘记 了 我 要 申请 企鹅 的 密码 回复 偏偏 有 这个 死 图片 挡 在 中间 让 我 如何 输入 回执 数字 嘛 要不是 有 重要 的 东西 去 谁 玩 你 个 破 腾讯
0,bigbang南京演唱会安徽组队一起啊,bigbang 南京 演唱会 安徽 组队 一起 啊
0,曾被土匪抓上山当了百日土匪军师,曾 被 土匪 抓 上山 当 了 百日 土匪 军师
0,正品中药祛疤痕膏疤痕灵4,正品 中药 祛 疤痕 膏 疤痕 灵 4
0,所以这段时间汽车图书馆在康巴什新区的服务就停止了,所以 这 段时间 汽车 图书馆 在 康巴 什 新区 的 服务 就 停止 了
1,枣林山泉水祝大家新舂快乐，水厂现以手续齐全，为回馈新老客户，送水上门x元，到水点自提水x元，送水热线：xxxxxxxxxxx    x,枣林 山泉水 祝 大家 新 舂 快乐 ， 水厂 现以 手续 齐全 ， 为 回馈 新 老客户 ， 送 水上 门 x 元 ， 到 水点 自 提水 x 元 ， 送水 热线 ： xxxxxxxxxxx         x
0,想掀桌子想砸电脑想骂人想点火把资料全给烧了,想 掀 桌子 想 砸 电脑 想 骂人 想 点火 把 资料 全给 烧 了
0,昆山开发区第二届企业职工才艺展示比赛决赛在我区职工活动中心影剧院圆满完成,昆山 开发区 第二届 企业 职工 才艺 展示 比赛 决赛 在 我区 职工 活动中心 影剧院 圆满完成
0,11好的设计就是用最简单的方法实现目标,11 好 的 设计 就是 用 最 简单 的 方法 实现目标
0,这1/2的基因是否正常对胎儿来说非常重要,这 1 / 2 的 基因 是否 正常 对 胎儿 来说 非常 重要
0,看看苏州园林~~原计划去新疆待段时间识珠玉的,看看 苏州园林 ~ ~ 原 计划 去 新疆 待 段时间 识 珠玉 的
1,中山市天泉水箱厂祝大家羊年里羊羊大发，本厂今天开工大吉，今天付款订货将有开工红包惊喜等着您，欢迎大家来电xxx-xxxx-xxxx小吴,中山市 天 泉水 箱厂 祝 大家 羊年 里 羊 羊 大发 ， 本厂 今天 开工 大吉 ， 今天 付款 订货 将 有 开工 红包 惊喜 等 着 您 ， 欢迎 大家 来电 xxx - xxxx - xxxx 小 吴
1,好消息！新贷款口子，针对公务人员，交有公积金的客户，和有房产的客户，可以办理xx万左右的贷款！利息x厘x的利息！并且先息后本！你若还需要用钱请抓紧联系我！王丹xxxxxxxxxxx,好消息 ！ 新 贷款 口子 ， 针对 公务人员 ， 交有 公积金 的 客户 ， 和 有 房产 的 客户 ， 可以 办理 xx 万左右 的 贷款 ！ 利息 x 厘 x 的 利息 ！ 并且 先息 后本 ！ 你 若 还 需要 用钱 请 抓紧 联系 我 ！ 王丹 xxxxxxxxxxx
0,来自日本的设计师Toykonoble设计,来自 日本 的 设计师 Toykonoble 设计
0,预计：①50Mbps和100Mbps：平均降幅超30%,预计 ： ① 50Mbps 和 100Mbps ： 平均 降幅 超 30%
0,于1961年7月21日19：20佛罗里达州卡纳维尔角发射,于 1961 年 7 月 21 日 19 ： 20 佛罗里达州 卡 纳维尔 角 发射
0,怪我脑残18768103421,怪 我 脑残 18768103421
0,一小伙在北京西直门地铁站内求婚,一 小伙 在 北京 西直门 地铁站 内 求婚
1,寓，单价x.x万，总价xx万起，买一层送一层。如果您有时间可以过来看看。到时候可以联系我，我提前安排接待您。,寓 ， 单价 x . x 万 ， 总价 xx 万起 ， 买 一层 送 一层 。 如果 您 有 时间 可以 过来 看看 。 到时候 可以 联系 我 ， 我 提前 安排 接待 您 。
0,反转录酶和taq酶——同时让我用光了——这是今年第二管taq酶了,反 转录 酶 和 taq 酶 — — 同时 让 我 用光 了 — — 这是 今年 第二 管 taq 酶 了
0,总有那么些创意设计会让热你虎躯一震菊花一紧,总有 那么些 创意设计 会 让 热 你 虎躯 一震 菊花 一 紧
0,Twitter上的那颗桃子我已经转过一次了所以就不灵了直到今天我才发现做人不能太贪心踩过一次狗屎就不能踩第二次,Twitter 上 的 那颗 桃子 我 已经 转过 一次 了 所以 就 不灵 了 直到 今天 我 才 发现 做人 不能 太 贪心 踩 过 一次 狗屎 就 不能 踩 第二次
0,他们已经从罗莱家纺和B2C电商巨头京东获得了700万美元的B轮融资,他们 已经 从罗莱家纺 和 B2C 电商 巨头 京东 获得 了 700 万美元 的 B轮 融资
0,［Y2+］昨天和小Q小朋友一起去Q爸的医院探班,［ Y2 + ］ 昨天 和 小 Q 小朋友 一起 去 Q 爸 的 医院 探班
0,所以花千骨里面的第一个吻是朔风和霓漫天的,所以 花千骨 里面 的 第一个 吻 是 朔风 和 霓 漫天 的
0,创新之处在于把核武器由防御性武器变为进攻性武器,创新 之 处 在于 把 核武器 由 防御性 武器 变为 进攻性 武器
0,3快下班的时候给家里打了个电话粥,3 快下班 的 时候 给 家里 打了个 电话 粥
1,最美女人节，伊芙丽x月x日～x日推出新品立减活动，折后还有礼品赠送哦！虹桥南路xx号伊芙丽,最美 女人 节 ， 伊芙丽 x 月 x 日 ～ x 日 推出 新品 立减 活动 ， 折后 还有 礼品 赠送 哦 ！ 虹桥 南路 xx 号 伊芙丽
0,再也不用去汗蒸了苏州这天气全方位的纯天然的热蒸,再也 不用 去 汗 蒸 了 苏州 这 天气 全方位 的 纯天然 的 热蒸
0,苍南法院曾受理一起类似案例：法院认为丈夫将夫妻关系存续期间的夫妻共同财产单方擅自赠与“小三”,苍南 法院 曾 受理 一起 类似 案例 ： 法院 认为 丈夫 将 夫妻关系 存续 期间 的 夫妻 共同财产 单方 擅自 赠与 “ 小 三 ”
0,2、将莲子蒸熟或煮熟后与水果拌匀,2 、 将 莲子 蒸熟 或 煮熟 后 与 水果 拌匀
0,不愿看到真相的人是大多数,不愿 看到 真相 的 人 是 大多数
0,想必百度上应该有大堆该剧语录吧,想必 百度 上 应该 有 大堆 该剧 语录 吧
0,现本人一张8月9日bigbang南京演唱会880看台随机票980转,现 本人 一张 8 月 9 日 bigbang 南京 演唱会 880 看台 随 机票 980 转
0,南城都汇御天下将于2013年09月15日开盘,南城 都 汇御 天下 将 于 2013 年 09 月 15 日 开盘
0,”妈妈答道：“因为爸爸上班的地方发生了传染病,” 妈妈 答道 ： “ 因为 爸爸 上班 的 地方 发生 了 传染病
0,LETV的足球转播本是发展潜力极大的平台,LETV 的 足球 转播 本是 发展潜力 极大 的 平台
0,没有之前电脑遇到问题时的好奇心,没有 之前 电脑 遇到 问题 时 的 好奇心
0,感觉青哥应该是和echo有商业合作了吧,感觉 青哥 应该 是 和 echo 有 商业 合作 了 吧
0,虽然也犯了不少错可没有回报依然尽心尽力去做还是得到了欣赏,虽然 也 犯 了 不少 错 可 没有 回报 依然 尽心尽力 去 做 还是 得到 了 欣赏
0,哎呀…去贴吧百度搜了一下小说剧情,哎呀 … 去 贴 吧 百度搜 了 一下 小说 剧情
0,总觉得坐飞机的人都是去玩儿的,总 觉得 坐飞机 的 人 都 是 去 玩儿 的
0,微软自己开发的软件都不兼容,微软 自己 开发 的 软件 都 不 兼容
1,各位美小主:三月女人节,各位 美小主 : 三月 女人 节
0,应该建议一个裁判不逗b能死贴吧,应该 建议 一个 裁判 不逗 b 能 死 贴 吧
0,马上启动的B轮融资规模在30亿元人民币,马上 启动 的 B轮 融资 规模 在 30 亿元 人民币
0,原因是PC产品中的计算及图形业务销售不佳,原因 是 PC 产品 中 的 计算 及 图形 业务 销售 不佳
0,昨天在飞机上打翻了一杯咖啡,昨天 在 飞机 上 打翻 了 一杯 咖啡
0,本人至今为止还没有接受过任何捐款的杀人偿命判刑死刑死,本人 至今 为止 还 没有 接受 过 任何 捐款 的 杀人偿命 判刑 死刑 死
